tid,attribute,correct_val
1211,zip,60657
1211,risk,risk 1 (high)
1211,license,1878546
1211,inspectiontype,canvass
1211,inspectionid,68029
1211,address,2801 n lincoln ave
1211,inspectiondate,2010-01-26
1211,results,fail
1211,longitude,-87.65873284
1211,state,il
1211,akaname,gino's east
1211,latitude,41.93272451
1211,dbaname,gino's east
1211,facilitytype,restaurant
1212,city,chicago
1212,zip,60623
1212,risk,risk 1 (high)
1212,license,1986813
1212,inspectiontype,license re-inspection
1212,inspectionid,68030
1212,address,4203 w cermak rd
1212,inspectiondate,2010-01-26
1212,results,fail
1212,longitude,-87.72976632
1212,state,il
1212,akaname,i'm hungry
1212,latitude,41.85136621
1212,dbaname,catherine's place
1212,facilitytype,restaurant
1213,city,chicago
1213,zip,60657
1213,risk,risk 1 (high)
1213,license,41128
1213,inspectiontype,suspected food poisoning re-inspection
1213,inspectionid,68031
1213,address,3438 n clark st
1213,inspectiondate,2010-01-26
1213,results,pass
1213,longitude,-87.65434805
1213,state,il
1213,akaname,dos gringos
1213,latitude,41.94437298
1213,dbaname,houndstooth saloon
1213,facilitytype,restaurant
1214,city,chicago
1214,zip,60657
1214,risk,risk 1 (high)
1214,license,30598
1214,inspectiontype,no entry
1214,inspectionid,68032
1214,address,3478 n clark st
1214,inspectiondate,2010-01-26
1214,results,fail
1214,longitude,-87.65530902
1214,state,il
1214,akaname,uberstein
1214,latitude,41.94549035
1214,dbaname,uberstein
1214,facilitytype,restaurant
1215,city,chicago
1215,zip,60621
1215,risk,risk 2 (medium)
1215,license,1273279
1215,inspectiontype,canvass
1215,inspectionid,68033
1215,address,6 w 59th st
1215,inspectiondate,2010-01-26
1215,results,pass w/ conditions
1215,longitude,-87.62576655
1215,state,il
1215,akaname,church's chicken # 1142
1215,latitude,41.78746729
1215,dbaname,church's chicken # 1142
1215,facilitytype,restaurant
1216,city,chicago
1216,zip,60651
1216,risk,risk 1 (high)
1216,license,68499
1216,inspectiontype,canvass
1216,inspectionid,68034
1216,address,4400 w augusta blvd
1216,inspectiondate,2010-01-26
1216,results,pass
1216,longitude,-87.73616747
1216,state,il
1216,akaname,augusta pizza & grill
1216,latitude,41.89895832
1216,dbaname,augusta pizza & grill
1216,facilitytype,restaurant
1217,city,chicago
1217,zip,60628
1217,risk,risk 1 (high)
1217,license,1990880
1217,inspectiontype,license
1217,inspectionid,68035
1217,address,11640 s wentworth ave
1217,inspectiondate,2010-01-26
1217,results,pass
1217,longitude,-87.62773578
1217,state,il
1217,akaname,grannys develpomental center
1217,latitude,41.68219783
1217,dbaname,grannys developmental center inc
1217,facilitytype,daycare combo 1586
1218,city,chicago
1218,zip,60619
1218,risk,risk 3 (low)
1218,license,2014197
1218,inspectiontype,license
1218,inspectionid,68036
1218,address,375 e 75th st bldg
1218,inspectiondate,2010-01-25
1218,results,pass
1218,longitude,-87.61535411
1218,state,il
1218,akaname,zee dollar and food
1218,latitude,41.75829332
1218,dbaname,zee dollar and food
1218,facilitytype,grocery store
1219,city,chicago
1219,zip,60613
1219,risk,risk 1 (high)
1219,license,1305059
1219,inspectiontype,tag removal
1219,inspectionid,68037
1219,address,3952 n ashland ave
1219,inspectiondate,2010-01-27
1219,results,pass w/ conditions
1219,longitude,-87.66918631
1219,state,il
1219,akaname,lakeview subway
1219,latitude,41.953978
1219,dbaname,lakeview subway
1219,facilitytype,restaurant
1220,city,chicago
1220,zip,60613
1220,risk,risk 1 (high)
1220,license,5214
1220,inspectiontype,consultation
1220,inspectionid,68038
1220,address,940 w cullom ave
1220,inspectiondate,2010-01-27
1220,results,pass w/ conditions
1220,longitude,-87.65384158
1220,state,il
1220,akaname,margaret manor home north
1220,latitude,41.96028809
1220,dbaname,margaret manor home north
1220,facilitytype,nursing home
1221,city,chicago
1221,zip,60629
1221,risk,risk 2 (medium)
1221,license,1473500
1221,inspectiontype,complaint
1221,inspectionid,68039
1221,address,6448 s kedzie ave
1221,inspectiondate,2010-01-27
1221,results,pass
1221,longitude,-87.70320686
1221,state,il
1221,akaname,burger king #5495
1221,latitude,41.77563915
1221,dbaname,burger king #5495
1221,facilitytype,restaurant
1222,city,chicago
1222,zip,60657
1222,risk,risk 1 (high)
1222,license,1898062
1222,inspectiontype,canvass
1222,inspectionid,68040
1222,address,1248 w belmont ave
1222,inspectiondate,2010-01-27
1222,results,pass w/ conditions
1222,longitude,-87.6608327
1222,state,il
1222,akaname,great american bagel
1222,latitude,41.93991143
1222,dbaname,great american bagel
1222,facilitytype,restaurant
1223,city,chicago
1223,zip,60628
1223,risk,risk 2 (medium)
1223,license,1334921
1223,inspectiontype,suspected food poisoning
1223,inspectionid,68041
1223,address,14 w 95th st
1223,inspectiondate,2010-01-27
1223,results,pass
1223,longitude,-87.62457092
1223,state,il
1223,akaname,dunkin donuts
1223,latitude,41.72173497
1223,dbaname,dunkin donuts
1223,facilitytype,restaurant
1224,city,chicago
1224,zip,60644
1224,risk,risk 1 (high)
1224,license,1953370
1224,inspectiontype,complaint re-inspection
1224,inspectionid,68042
1224,address,5431 w madison st
1224,inspectiondate,2010-01-27
1224,results,pass
1224,longitude,-87.76131902
1224,state,il
1224,akaname,che che restaurant inc.
1224,latitude,41.88018312
1224,dbaname,che che restaurant inc.
1224,facilitytype,restaurant
1225,city,chicago
1225,zip,60611
1225,risk,risk 1 (high)
1225,license,52748
1225,inspectiontype,canvass
1225,inspectionid,68043
1225,address,1024 n rush st
1225,inspectiondate,2010-01-27
1225,results,pass
1225,longitude,-87.62796361
1225,state,il
1225,akaname,hugo's frog bar
1225,latitude,41.90138463
1225,dbaname,hugo's frog bar
1225,facilitytype,restaurant
1226,city,chicago
1226,zip,60657
1226,risk,risk 1 (high)
1226,license,42597
1226,inspectiontype,canvass re-inspection
1226,inspectionid,68044
1226,address,1400 w belmont ave
1226,inspectiondate,2010-01-27
1226,results,pass
1226,longitude,-87.66394524
1226,state,il
1226,akaname,flat top grill
1226,latitude,41.93987262
1226,dbaname,flat top grill
1226,facilitytype,restaurant
1227,city,chicago
1227,zip,60611
1227,risk,risk 1 (high)
1227,license,40668
1227,inspectiontype,canvass
1227,inspectionid,68045
1227,address,1028 n rush st
1227,inspectiondate,2010-01-27
1227,results,pass
1227,longitude,-87.62801242
1227,state,il
1227,akaname,gibsons steak house
1227,latitude,41.90148853
1227,dbaname,gibsons steak house
1227,facilitytype,restaurant
1228,city,chicago
1228,zip,60621
1228,risk,risk 1 (high)
1228,license,23991
1228,inspectiontype,canvass
1228,inspectionid,68046
1228,address,6450 s lowe (632w)
1228,inspectiondate,2010-01-27
1228,results,pass
1228,longitude,-87.64092929
1228,state,il
1228,akaname,kershaw elementary
1228,latitude,41.77647883
1228,dbaname,kershaw elementary
1228,facilitytype,school
1229,city,chicago
1229,zip,60613
1229,risk,risk 1 (high)
1229,license,71095
1229,inspectiontype,canvass
1229,inspectionid,68047
1229,address,3932 n broadway
1229,inspectiondate,2010-01-27
1229,results,fail
1229,longitude,-87.65014629
1229,state,il
1229,akaname,windy city gyros
1229,latitude,41.95371592
1229,dbaname,windy city gyros
1229,facilitytype,restaurant
1230,city,chicago
1230,zip,60657
1230,risk,risk 3 (low)
1230,license,32779
1230,inspectiontype,complaint
1230,inspectionid,68048
1230,address,2932 n clark st
1230,inspectiondate,2010-01-27
1230,results,pass w/ conditions
1230,longitude,-87.64737148
1230,state,il
1230,akaname,jake's pub
1230,latitude,41.93565566
1230,dbaname,jake's pub
1230,facilitytype,liquor
1231,city,chicago
1231,zip,60634
1231,risk,risk 1 (high)
1231,license,1596863
1231,inspectiontype,out of business
1231,inspectionid,68049
1231,address,3113-3115 n central ave
1231,inspectiondate,2010-01-27
1231,results,pass
1231,longitude,-87.76630216
1231,state,il
1231,akaname,czech and slovak store
1231,latitude,41.93718566
1231,dbaname,czech and slovak store
1231,facilitytype,grocery store
1232,city,chicago
1232,zip,60621
1232,risk,risk 1 (high)
1232,license,1622096
1232,inspectiontype,canvass
1232,inspectionid,68050
1232,address,1118 w 69th st
1232,inspectiondate,2010-01-27
1232,results,fail
1232,longitude,-87.65260541
1232,state,il
1232,akaname,building blocks learning academy
1232,latitude,41.768828
1232,dbaname,building blocks learning academy
1232,facilitytype,daycare (2 years)
1233,city,chicago
1233,zip,60657
1233,risk,risk 1 (high)
1233,license,1909434
1233,inspectiontype,canvass
1233,inspectionid,68051
1233,address,2920 n clark st
1233,inspectiondate,2010-01-27
1233,results,fail
1233,longitude,-87.64711496
1233,state,il
1233,akaname,yuki  hana
1233,latitude,41.93533927
1233,dbaname,yuki  hana
1233,facilitytype,restaurant
1234,city,chicago
1234,zip,60628
1234,risk,risk 1 (high)
1234,license,2013575
1234,inspectiontype,license re-inspection
1234,inspectionid,68053
1234,address,11322 s halsted st bldg
1234,inspectiondate,2010-01-27
1234,results,pass
1234,longitude,-87.64239003
1234,state,il
1234,akaname,taste that
1234,latitude,41.68800644
1234,dbaname,taste that llc
1234,facilitytype,restaurant
1235,city,chicago
1235,zip,60621
1235,risk,risk 3 (low)
1235,license,2016952
1235,inspectiontype,license
1235,inspectionid,68054
1235,address,7041 s wentworth st
1235,inspectiondate,2010-01-28
1235,results,fail
1235,longitude,-87.62964023
1235,state,il
1235,akaname,71st food mart
1235,latitude,41.76603604
1235,dbaname,71st food mart inc.
1235,facilitytype,grocery store
1236,city,chicago
1236,zip,60623
1236,risk,risk 2 (medium)
1236,license,7006
1236,inspectiontype,short form complaint
1236,inspectionid,68055
1236,address,1303 s kedzie ave
1236,inspectiondate,2010-01-27
1236,results,pass
1236,longitude,-87.70546338
1236,state,il
1236,akaname,anna's food
1236,latitude,41.8644351
1236,dbaname,anna's food
1236,facilitytype,grocery store
1237,city,chicago
1237,zip,60657
1237,risk,risk 1 (high)
1237,license,1680919
1237,inspectiontype,canvass
1237,inspectionid,68056
1237,address,3501 n lincoln ave
1237,inspectiondate,2010-01-28
1237,results,pass
1237,longitude,-87.67238979
1237,state,il
1237,akaname,paulina market
1237,latitude,41.94525416
1237,dbaname,paulina market
1237,facilitytype,grocery store
1238,city,chicago
1238,zip,60628
1238,risk,risk 1 (high)
1238,license,1915319
1238,inspectiontype,license
1238,inspectionid,68057
1238,address,10935 s halsted st
1238,inspectiondate,2010-01-28
1238,results,fail
1238,longitude,-87.64231341
1238,state,il
1238,akaname,the renaissance park south
1238,latitude,41.69494895
1238,dbaname,symphony of morgan park
1238,facilitytype,long term care
1239,city,chicago
1239,zip,60613
1239,risk,risk 2 (medium)
1239,license,2003995
1239,inspectiontype,recent inspection
1239,inspectionid,68058
1239,address,3727 n broadway
1239,inspectiondate,2010-01-28
1239,results,pass
1239,longitude,-87.64872946
1239,state,il
1239,akaname,ole juice bar & deli
1239,latitude,41.95002104
1239,dbaname,ole juice bar &  deli  inc.
1239,facilitytype,restaurant
1240,city,chicago
1240,zip,60646
1240,risk,risk 1 (high)
1240,license,41633
1240,inspectiontype,complaint
1240,inspectionid,68059
1240,address,6312 n nagle ave
1240,inspectiondate,2010-01-28
1240,results,pass
1240,longitude,-87.78763712
1240,state,il
1240,akaname,dominick's
1240,latitude,41.99598529
1240,dbaname,dominick's # 113/1113
1240,facilitytype,grocery store
1241,city,chicago
1241,zip,60628
1241,risk,risk 2 (medium)
1241,license,66574
1241,inspectiontype,short form complaint
1241,inspectionid,68061
1241,address,242 e 103rd st
1241,inspectiondate,2010-01-28
1241,results,pass
1241,longitude,-87.61694603
1241,state,il
1241,akaname,market fish ii
1241,latitude,41.70737498
1241,dbaname,market fish ii
1241,facilitytype,restaurant
1242,city,chicago
1242,zip,60646
1242,risk,risk 1 (high)
1242,license,1821920
1242,inspectiontype,canvass
1242,inspectionid,68062
1242,address,6312 n nagle ave
1242,inspectiondate,2010-01-28
1242,results,pass
1242,longitude,-87.78763712
1242,state,il
1242,akaname,afc sushi@dominick's #1113
1242,latitude,41.99598529
1242,dbaname,afc sushi@dominick's #1113
1242,facilitytype,restaurant
1243,city,chicago
1243,zip,60633
1243,risk,risk 1 (high)
1243,license,22731
1243,inspectiontype,canvass
1243,inspectionid,68063
1243,address,13231 s burley (3234e)
1243,inspectiondate,2010-01-28
1243,results,pass
1243,longitude,-87.544577
1243,state,il
1243,akaname,clay
1243,latitude,41.65455937
1243,dbaname,clay
1243,facilitytype,school
1244,city,chicago
1244,zip,60644
1244,risk,risk 3 (low)
1244,license,2013363
1244,inspectiontype,license re-inspection
1244,inspectionid,68064
1244,address,5556 w harrison st
1244,inspectiondate,2010-01-28
1244,results,pass
1244,longitude,-87.76377219
1244,state,il
1244,akaname,qorner foods
1244,latitude,41.87294753
1244,dbaname,qorner foods
1244,facilitytype,grocery store
1245,city,chicago
1245,zip,60652
1245,risk,risk 2 (medium)
1245,license,1473487
1245,inspectiontype,complaint re-inspection
1245,inspectionid,68065
1245,address,3220 w columbus ave
1245,inspectiondate,2010-01-28
1245,results,pass
1245,longitude,-87.70319152
1245,state,il
1245,akaname,burger king #1272
1245,latitude,41.75015323
1245,dbaname,burger king #1272
1245,facilitytype,restaurant
1246,city,chicago
1246,zip,60652
1246,risk,risk 1 (high)
1246,license,1250057
1246,inspectiontype,canvass
1246,inspectionid,68066
1246,address,8059 s cicero ave
1246,inspectiondate,2010-01-27
1246,results,pass
1246,longitude,-87.7410999
1246,state,il
1246,akaname,asia buffet & grill
1246,latitude,41.74597828
1246,dbaname,asia buffet & grill
1246,facilitytype,restaurant
1247,city,chicago
1247,zip,60657
1247,risk,risk 1 (high)
1247,license,30797
1247,inspectiontype,canvass
1247,inspectionid,68067
1247,address,3242 n clark st
1247,inspectiondate,2010-01-28
1247,results,pass
1247,longitude,-87.6516706
1247,state,il
1247,akaname,shiroi-hana restaurant
1247,latitude,41.94097203
1247,dbaname,shiroi-hana restaurant
1247,facilitytype,restaurant
1248,city,chicago
1248,zip,60638
1248,risk,risk 1 (high)
1248,license,15319
1248,inspectiontype,canvass
1248,inspectionid,68068
1248,address,6743 w archer ave
1248,inspectiondate,2010-01-28
1248,results,pass
1248,longitude,-87.79083351
1248,state,il
1248,akaname,chester's polish deli
1248,latitude,41.79206126
1248,dbaname,chester's polish deli
1248,facilitytype,grocery store
1249,city,chicago
1249,zip,60638
1249,risk,risk 1 (high)
1249,license,15456
1249,inspectiontype,canvass
1249,inspectionid,68069
1249,address,6216 s archer ave
1249,inspectiondate,2010-01-28
1249,results,pass
1249,longitude,-87.77530511
1249,state,il
1249,akaname,racine bakery inc
1249,latitude,41.79383818
1249,dbaname,racine bakery inc
1249,facilitytype,bakery
1250,city,chicago
1250,zip,60613
1250,risk,risk 1 (high)
1250,license,1678980
1250,inspectiontype,canvass
1250,inspectionid,68070
1250,address,3734-36 n broadway
1250,inspectiondate,2010-01-28
1250,results,pass w/ conditions
1250,longitude,-87.64918094
1250,state,il
1250,akaname,jay yen
1250,latitude,41.95023239
1250,dbaname,jai yen
1250,facilitytype,restaurant
1251,city,chicago
